Tag,Title,Authors,Month,Year,JournalRef
Wang_2016_CVPR,SVBRDF-Invariant Shape and Reflectance Estimation From Light-Field Cameras,"Wang, Ting-Chun and Chandraker, Manmohan and Efros, Alexei A. and Ramamoorthi, Ravi",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5451-5459"
Savinov_2016_CVPR,Semantic 3D Reconstruction With Continuous Regularization and Ray Potentials Using a Visibility Consistency Constraint,"Savinov, Nikolay and Hane, Christian and Ladicky, Lubor and Pollefeys, Marc",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5460-5469"
Raposo_2016_CVPR,Theory and Practice of Structure-From-Motion Using Affine Correspondences,"Raposo, Carolina and Barreto, Joao P.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5470-5478"
Galliani_2016_CVPR,Just Look at the Image: Viewpoint-Specific Surface Normal Prediction for Improved Multi-View Reconstruction,"Galliani, Silvano and Schindler, Konrad",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5479-5487"
Radenovic_2016_CVPR,From Dusk Till Dawn: Modeling in the Dark,"Radenovic, Filip and Schonberger, Johannes L. and Ji, Dinghuang and Frahm, Jan-Michael and Chum, Ondrej and Matas, Jiri",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5488-5496"
Eckart_2016_CVPR,Accelerated Generative Models for 3D Point Cloud Data,"Eckart, Benjamin and Kim, Kihwan and Troccoli, Alejandro and Kelly, Alonzo and Kautz, Jan",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5497-5505"
Roy_2016_CVPR,Monocular Depth Estimation Using Neural Regression Forest,"Roy, Anirban and Todorovic, Sinisa",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5506-5514"
Flynn_2016_CVPR,DeepStereo: Learning to Predict New Views From the World's Imagery,"Flynn, John and Neulander, Ivan and Philbin, James and Snavely, Noah",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5515-5524"
Yang_2016_CVPR,WIDER FACE: A Face Detection Benchmark,"Yang, Shuo and Luo, Ping and Loy, Chen-Change and Tang, Xiaoou",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5525-5533"
Yatskar_2016_CVPR,Situation Recognition: Visual Semantic Role Labeling for Image Understanding ,"Yatskar, Mark and Zettlemoyer, Luke and Farhadi, Ali",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5534-5542"
Booth_2016_CVPR,"A 3D Morphable Model Learnt From 10,000 Faces","Booth, James and Roussos, Anastasios and Zafeiriou, Stefanos and Ponniah, Allan and Dunaway, David",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5543-5552"
Rothe_2016_CVPR,Some Like It Hot - Visual Guidance for Preference Prediction,"Rothe, Rasmus and Timofte, Radu and Van Gool, Luc",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5553-5561"
Benitez-Quiroz_2016_CVPR,"EmotioNet: An Accurate, Real-Time Algorithm for the Automatic Annotation of a Million Facial Expressions in the Wild","Fabian Benitez-Quiroz, C. and Srinivasan, Ramprakash and Martinez, Aleix M.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5562-5570"
Ouyang_2016_CVPR,ForgetMeNot: Memory-Aware Forensic Facial Sketch Matching,"Ouyang, Shuxin and Hospedales, Timothy M. and Song, Yi-Zhe and Li, Xueming",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5571-5579"
Sikka_2016_CVPR,LOMo: Latent Ordinal Model for Facial Analysis in Videos,"Sikka, Karan and Sharma, Gaurav and Bartlett, Marian",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5580-5589"
Pal_2016_CVPR,Discriminative Invariant Kernel Features: A Bells-and-Whistles-Free Approach to Unsupervised Face Recognition and Pose Estimation,"Pal, Dipan K. and Juefei-Xu, Felix and Savvides, Marios",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5590-5599"
Hu_2016_CVPR,Bottom-Up and Top-Down Reasoning With Hierarchical Rectified Gaussians,"Hu, Peiyun and Ramanan, Deva",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5600-5609"
Tan_2016_CVPR,Fits Like a Glove: Rapid and Reliable Hand Shape Personalization,"Joseph Tan, David and Cashman, Thomas and Taylor, Jonathan and Fitzgibbon, Andrew and Tarlow, Daniel and Khamis, Sameh and Izadi, Shahram and Shotton, Jamie",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5610-5619"
Shao_2016_CVPR,Slicing Convolutional Neural Network for Crowd Video Understanding,"Shao, Jing and Loy, Chen-Change and Kang, Kai and Wang, Xiaogang",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5620-5628"
Bernard_2016_CVPR,Linear Shape Deformation Models With Local Support Using Graph-Based Structured Matrix Factorisation,"Bernard, Florian and Gemmar, Peter and Hertel, Frank and Goncalves, Jorge and Thunberg, Johan",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5629-5638"
Vongkulbhisal_2016_CVPR,Motion From Structure (MfS): Searching for 3D Objects in Cluttered Point Trajectories,"Vongkulbhisal, Jayakorn and Cabral, Ricardo and De la Torre, Fernando and Costeira, Joao P.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5639-5647"
Qi_2016_CVPR,Volumetric and Multi-View CNNs for Object Classification on 3D Data,"Qi, Charles R. and Su, Hao and Niessner, Matthias and Dai, Angela and Yan, Mengyuan and Guibas, Leonidas J.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5648-5656"
Zhai_2016_CVPR,Detecting Vanishing Points Using Global Image Context in a Non-Manhattan World,"Zhai, Menghua and Workman, Scott and Jacobs, Nathan",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5657-5665"
Li_2016_CVPR,Learning Weight Uncertainty With Stochastic Gradient MCMC for Shape Classification,"Li, Chunyuan and Stevens, Andrew and Chen, Changyou and Pu, Yunchen and Gan, Zhe and Carin, Lawrence",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5666-5675"
Nguyen_2016_CVPR,A Field Model for Repairing 3D Shapes,"Thanh Nguyen, Duc and Hua, Binh-Son and Tran, Khoi and Pham, Quang-Hieu and Yeung, Sai-Kit",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5676-5684"
Campbell_2016_CVPR,GOGMA: Globally-Optimal Gaussian Mixture Alignment,"Campbell, Dylan and Petersson, Lars",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5685-5694"
Luo_2016_CVPR,Efficient Deep Learning for Stereo Matching,"Luo, Wenjie and Schwing, Alexander G. and Urtasun, Raquel",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5695-5703"
Hu_2016_CVPR,Efficient Coarse-To-Fine PatchMatch for Large Displacement Optical Flow,"Hu, Yinlin and Song, Rui and Li, Yunsong",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5704-5712"
Harwood_2016_CVPR,FANNG: Fast Approximate Nearest Neighbour Graphs,"Harwood, Ben and Drummond, Tom",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5713-5722"
He_2016_CVPR,Exemplar-Driven Top-Down Saliency Detection via Deep Association,"He, Shengfeng and Lau, Rynson W.H. and Yang, Qingxiong",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5723-5732"
Zhang_2016_CVPR,Unconstrained Salient Object Detection via Proposal Subset Optimization,"Zhang, Jianming and Sclaroff, Stan and Lin, Zhe and Shen, Xiaohui and Price, Brian and Mech, Radomir",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5733-5742"
Honari_2016_CVPR,Recombinator Networks: Learning Coarse-To-Fine Feature Aggregation,"Honari, Sina and Yosinski, Jason and Vincent, Pascal and Pal, Christopher",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5743-5752"
Jetley_2016_CVPR,End-To-End Saliency Mapping via Probability Distribution Prediction,"Jetley, Saumya and Murray, Naila and Vig, Eleonora",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5753-5761"
Fan_2016_CVPR,A Paradigm for Building Generalized Models of Human Image Perception Through Data Fusion,"Fan, Shaojing and Ng, Tian-Tsong and Koenig, Bryan L. and Jiang, Ming and Zhao, Qi",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5762-5771"
Duong_2016_CVPR,Longitudinal Face Modeling via Temporal Deep Restricted Boltzmann Machines,"Nhan Duong, Chi and Luu, Khoa and Gia Quach, Kha and Bui, Tien D.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5772-5780"
Kruthiventi_2016_CVPR,Saliency Unified: A Deep Architecture for Simultaneous Eye Fixation Prediction and Salient Object Segmentation,"Kruthiventi, Srinivas S. S. and Gudisa, Vennela and Dholakiya, Jaley H. and Venkatesh Babu, R.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5781-5790"
Zhou_2016_CVPR,"Estimating Correspondences of Deformable Objects ""In-The-Wild""","Zhou, Yuxiang and Antonakos, Epameinondas and Alabort-i-Medina, Joan and Roussos, Anastasios and Zafeiriou, Stefanos",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5791-5801"
Golyanik_2016_CVPR,Gravitational Approach for Point Set Registration,"Golyanik, Vladislav and Aziz Ali, Sk and Stricker, Didier",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5802-5810"
Wang_2016_CVPR,Context-Aware Gaussian Fields for Non-Rigid Point Set Registration,"Wang, Gang and Wang, Zhicheng and Chen, Yufei and Zhou, Qiangqiang and Zhao, Weidong",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5811-5819"
Oskarsson_2016_CVPR,Trust No One: Low Rank Matrix Factorization Using Hierarchical RANSAC,"Oskarsson, Magnus and Batstone, Kenneth and Astrom, Kalle",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5820-5829"
Wang_2016_CVPR,Relaxation-Based Preprocessing Techniques for Markov Random Field Inference,"Wang, Chen and Zabih, Ramin",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5830-5838"
Quan_2016_CVPR,Sparse Coding for Classification via Discrimination Ensemble,"Quan, Yuhui and Xu, Yong and Sun, Yuping and Huang, Yan and Ji, Hui",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5839-5847"
Baque_2016_CVPR,Principled Parallel Mean-Field Inference for Discrete Random Fields,"Baque, Pierre and Bagautdinov, Timur and Fleuret, Francois and Fua, Pascal",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5848-5857"
Chin_2016_CVPR,Guaranteed Outlier Removal With Mixed Integer Linear Programs,"Chin, Tat-Jun and Heng Kee, Yang and Eriksson, Anders and Neumann, Frank",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5858-5866"
Ajanthan_2016_CVPR,Memory Efficient Max Flow for Multi-Label Submodular MRFs,"Ajanthan, Thalaiyasingam and Hartley, Richard and Salzmann, Mathieu",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5867-5876"
Tan_2016_CVPR,Proximal Riemannian Pursuit for Large-Scale Trace-Norm Minimization,"Tan, Mingkui and Xiao, Shijie and Gao, Junbin and Xu, Dong and van den Hengel, Anton and Shi, Qinfeng",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5877-5886"
Bylow_2016_CVPR,Minimizing the Maximal Rank,"Bylow, Erik and Olsson, Carl and Kahl, Fredrik and Nilsson, Mikael",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5887-5895"
Dicle_2016_CVPR,Solving Temporal Puzzles,"Dicle, Caglayan and Yilmaz, Burak and Camps, Octavia and Sznaier, Mario",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5896-5905"
Shah_2016_CVPR,Estimating Sparse Signals With Smooth Support via Convex Programming and Block Sparsity,"Shah, Sohil and Goldstein, Tom and Studer, Christoph",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5906-5915"
Qi_2016_CVPR,TenSR: Multi-Dimensional Tensor Sparse Representation,"Qi, Na and Shi, Yunhui and Sun, Xiaoyan and Yin, Baocai",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5916-5925"
Jug_2016_CVPR,Moral Lineage Tracing,"Jug, Florian and Levinkov, Evgeny and Blasse, Corinna and Myers, Eugene W. and Andres, Bjoern",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5926-5935"
Nasihatkon_2016_CVPR,Globally Optimal Rigid Intensity Based Registration: A Fast Fourier Domain Approach,"Nasihatkon, Behrooz and Fejne, Frida and Kahl, Fredrik",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5936-5944"
Yang_2016_CVPR,On Benefits of Selection Diversity via Bilevel Exclusive Sparsity,"Yang, Haichuan and Huang, Yijun and Tran, Lam and Liu, Ji and Huang, Shuai",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5945-5954"
Zhuang_2016_CVPR,Fast Training of Triplet-Based Deep Binary Embedding Networks,"Zhuang, Bohan and Lin, Guosheng and Shen, Chunhua and Reid, Ian",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5955-5964"
Bansal_2016_CVPR,Marr Revisited: 2D-3D Alignment via Surface Normal Prediction,"Bansal, Aayush and Russell, Bryan and Gupta, Abhinav",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5965-5974"
Al-Halah_2016_CVPR,Recovering the Missing Link: Predicting Class-Attribute Associations for Unsupervised Zero-Shot Learning,"Al-Halah, Ziad and Tapaswi, Makarand and Stiefelhagen, Rainer",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5975-5984"
Zhang_2016_CVPR,Fast Zero-Shot Image Tagging,"Zhang, Yang and Gong, Boqing and Shah, Mubarak",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5985-5994"
Wang_2016_CVPR,Modality and Component Aware Feature Fusion For RGB-D Scene Classification,"Wang, Anran and Cai, Jianfei and Lu, Jiwen and Cham, Tat-Jen",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 5995-6004"
Wang_2016_CVPR,PPP: Joint Pointwise and Pairwise Image Label Prediction,"Wang, Yilin and Wang, Suhang and Tang, Jiliang and Liu, Huan and Li, Baoxin",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 6005-6013"
Wegner_2016_CVPR,Cataloging Public Objects Using Aerial and Street-Level Images - Urban Trees,"Wegner, Jan D. and Branson, Steven and Hall, David and Schindler, Konrad and Perona, Pietro",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 6014-6023"
Massa_2016_CVPR,Deep Exemplar 2D-3D Detection by Adapting From Real to Rendered Views,"Massa, Francisco and Russell, Bryan C. and Aubry, Mathieu",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 6024-6033"
Zhang_2016_CVPR,Zero-Shot Learning via Joint Latent Similarity Embedding,"Zhang, Ziming and Saligrama, Venkatesh",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 6034-6042"
Yang_2016_CVPR,CRAFT Objects From Images,"Yang, Bin and Yan, Junjie and Lei, Zhen and Li, Stan Z.",June,2016,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2016, pp. 6043-6051"
Teney_2017_CVPR,Graph-Structured Representations for Visual Question Answering,"Teney, Damien and Liu, Lingqiao and van den Hengel, Anton",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 1-9"
Zhao_2017_CVPR,Physics Inspired Optimization on Semantic Transfer Features: An Alternative Method for Room Layout Estimation,"Zhao, Hao and Lu, Ming and Yao, Anbang and Guo, Yiwen and Chen, Yurong and Zhang, Li",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 10-18"
Juefei-Xu_2017_CVPR,Local Binary Convolutional Neural Networks,"Juefei-Xu, Felix and Naresh Boddeti, Vishnu and Savvides, Marios",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 19-28"
Aksoy_2017_CVPR,Designing Effective Inter-Pixel Information Flow for Natural Image Matting,"Aksoy, Yagiz and Ozan Aydin, Tunc and Pollefeys, Marc",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 29-37"
Trigeorgis_2017_CVPR,"Face Normals ""In-The-Wild"" Using Fully Convolutional Networks","Trigeorgis, George and Snape, Patrick and Kokkinos, Iasonas and Zafeiriou, Stefanos",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 38-47"
Booth_2017_CVPR,"3D Face Morphable Models ""In-The-Wild""","Booth, James and Antonakos, Epameinondas and Ploumpis, Stylianos and Trigeorgis, George and Panagakis, Yannis and Zafeiriou, Stefanos",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 48-57"
Adhikarla_2017_CVPR,Towards a Quality Metric for Dense Light Fields,"Kiran Adhikarla, Vamsi and Vinkler, Marek and Sumin, Denis and Mantiuk, Rafal K. and Myszkowski, Karol and Seidel, Hans-Peter and Didyk, Piotr",July,2017,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2017, pp. 58-67"
