_id,Tag,Title,Authors,Month,Year,JournalRef,Up_System
4208,arXiv:1806.08409,End-to-End Audio Visual Scene-Aware Dialog using Multimodal Attention-Based Video Features,"Chiori Hori, Huda Alamri, Jue Wang, Gordon Wichern, Takaaki Hori, Anoop Cherian, Tim K. Marks, Vincent Cartillier, Raphael Gontijo Lopes, Abhishek Das, Irfan Essa, Dhruv Batra, Devi Parikh",June,2018,,CM
4209,arXiv:1806.08354,Learning Instance Segmentation by Interaction,"Deepak Pathak, Yide Shentu, Dian Chen, Pulkit Agrawal, Trevor Darrell, Sergey Levine, Jitendra Malik",June,2018,,CM
4210,arXiv:1806.08342,Quantizing deep convolutional networks for efficient inference: A whitepaper,Raghuraman Krishnamoorthi,June,2018,,CM
4211,arXiv:1806.08338,Can Deep Learning Relax Endomicroscopy Hardware Miniaturization Requirements?,"Saeed Izadi, Kathleen P. Moriarty, Ghassan Hamarneh",June,2018,,CM
4212,arXiv:1806.08296,Are good local minima wide in sparse recovery?,"Michael Moeller, Otmar Loffeld, Juergen Gall, Felix Krahmer",June,2018,,CM
4213,arXiv:1806.08294,Layouts from Panoramic Images with Geometry and Deep Learning,"Clara Fernandez-Labrador, Alejandro Perez-Yus, Gonzalo Lopez-Nicolas, Jose J. Guerrero",June,2018,,CM
4214,arXiv:1806.08279,Don't only Feel Read: Using Scene text to understand advertisements,"Arka Ujjal dey, Suman K. Ghosh, Ernest Valveny",June,2018,,CM
4215,arXiv:1806.08251,Unseen Action Recognition with Multimodal Learning,"AJ Piergiovanni, Michael S. Ryoo",October,2018,,CM
4216,arXiv:1806.08246,Finding Person Relations in Image Data of the Internet Archive,"Eric Mller-Budack, Kader Pustu-Iren, Sebastian Diering, Ralph Ewerth",June,2018,,CM
4217,arXiv:1806.08245,Sampling Clustering,"Ching Tarn, Yinan Zhang, Ye Feng",June,2018,,CM
4218,arXiv:1806.08235,Semi-supervised Seizure Prediction with Generative Adversarial Networks,"Nhan Duy Truong, Levin Kuhlmann, Mohammad Reza Bonyadi, Omid Kavehei",June,2018,,CM
4219,arXiv:1806.08205,Synaptic partner prediction from point annotations in insect brains,"Julia Buhmann, Renate Krause, Rodrigo Ceballos Lentini, Nils Eckstein, Matthew Cook, Srinivas Turaga, Jan Funke",July,2018,,CM
4220,arXiv:1806.08198,DPP-Net: Device-aware Progressive Search for Pareto-optimal Neural Architectures,"Jin-Dong Dong, An-Chieh Cheng, Da-Cheng Juan, Wei Wei, Min Sun",July,2018,,CM
4221,arXiv:1806.08186,Characterizing multiple instance datasets,"Veronika Cheplygina, David M. J. Tax",June,2018,,CM
4222,arXiv:1806.08174,Crowd disagreement about medical images is informative,"Veronika Cheplygina, Josien P. W. Pluim",August,2018,,CM
4223,arXiv:1806.08169,A convex method for classification of groups of examples,Dori Peleg,June,2018,,CM
4224,arXiv:1806.08152,CaloriNet: From silhouettes to calorie estimation in private environments,"Alessandro Masullo, Tilo Burghardt, Dima Damen, Sion Hannuna, Victor Ponce-Lpez, Majid Mirmehdi",June,2018,,CM
4225,arXiv:1806.08129,Symmetry Aware Evaluation of 3D Object Detection and Pose Estimation in Scenes of Many Parts in Bulk,"Romain Brgier, Frdric Devernay, Laetitia Leyrit, James Crowley",June,2018,"2017 IEEE International Conference on Computer Vision Workshop (ICCVW), Oct 2017, Venice, France. IEEE",CM
4226,arXiv:1806.08126,Topological Data Analysis Made Easy with the Topology ToolKit,"Guillaume Favelier, Charles Gueunet, Attila Gyulassy, Julien Kitware, Joshua Levine, Jonas Lukasczyk, Daisuke Sakurai, Maxime Soler, Julien Tierny, Will Usher, Qi Wu",June,2018,,CM
4227,arXiv:1806.08109,Ensemble p-Laplacian Regularization for Remote Sensing Image Recognition,"Xueqi Ma, Weifeng Liu, Dapeng Tao, Yicong Zhou",June,2018,,CM
4228,arXiv:1806.08104,Hypergraph p-Laplacian Regularization for Remote Sensing Image Recognition,"Xueqi Ma, Weifeng Liu, Shuying Li, Yicong Zhou",June,2018,,CM
4229,arXiv:1806.08089,Deep Reinforcement Learning for Surgical Gesture Segmentation and Classification,"Daochang Liu, Tingting Jiang",June,2018,,CM
4230,arXiv:1806.08078,Finding Original Image Of A Sub Image Using CNNs,Raja Asim,June,2018,,CM
4231,arXiv:1806.08054,Error Compensated Quantized SGD and its Applications to Large-scale Distributed Optimization,"Jiaxiang Wu, Weidong Huang, Junzhou Huang, Tong Zhang",June,2018,,CM
4232,arXiv:1806.08047,Flexible Neural Representation for Physics Prediction,"Damian Mrowca, Chengxu Zhuang, Elias Wang, Nick Haber, Li Fei-Fei, Joshua B. Tenenbaum, Daniel L. K. Yamins",October,2018,,CM
4233,arXiv:1806.08037,Pixel-level Reconstruction and Classification for Noisy Handwritten Bangla Characters,"Manohar Karki, Qun Liu, Robert DiBiano, Saikat Basu, Supratik Mukhopadhyay",June,2018,,CM
4234,arXiv:1806.08028,Gradient Adversarial Training of Neural Networks,"Ayan Sinha, Zhao Chen, Vijay Badrinarayanan, Andrew Rabinovich",June,2018,,CM
4235,arXiv:1806.08015,Stability of Scattering Decoder For Nonlinear Diffractive Imaging,"Yu Sun, Ulugbek S. Kamilov",December,2018,,CM
4236,arXiv:1806.07996,Novel Convolution Kernels for Computer Vision and Shape Analysis based on Electromagnetism,"Dominique Beaini, Sofiane Achiche, Yann-Seing Law-Kam Cio, Maxime Raison",June,2018,"Beaini, D., Achiche, S., Law-Kam Cio, Y.-S. & Raison, M. (2018). Novel convolution kernels for computer vision and shape analysis based on electromagnetism (Report). https://publications.polymtl.ca/3162/",CM
4237,arXiv:1806.07987,A Hierarchical Deep Architecture and Mini-Batch Selection Method For Joint Traffic Sign and Light Detection,"Alex D. Pon, Oles Andrienko, Ali Harakeh, Steven L. Waslander",September,2018,,CM
4238,arXiv:1806.07908,Como funciona o Deep Learning,"Moacir Antonelli Ponti, Gabriel B. Paranhos da Costa",June,2018,"In: Tpicos em Gerenciamento de Dados e Informaes, SBC, Cap.3, ISBN 978-85-7669-400-7, pp.63-93, 2017",CM
4239,arXiv:1806.07889,iMapper: Interaction-guided Joint Scene and Human Motion Mapping from Monocular Videos,"Aron Monszpart, Paul Guerrero, Duygu Ceylan, Ersin Yumer, Niloy J. Mitra",June,2018,,CM
4240,arXiv:1806.07872,Hybrid Bayesian Eigenobjects: Combining Linear Subspace and Deep Network Methods for 3D Robot Vision,"Benjamin Burchfiel, George Konidaris",July,2018,,CM
4241,arXiv:1806.07844,Hide and Seek tracker: Real-time recovery from target loss,"Alessandro Bay, Panagiotis Sidiropoulos, Eduard Vazquez, Michele Sasdelli",June,2018,,CM
4242,arXiv:1806.07840,Edge Intelligence: On-Demand Deep Learning Model Co-Inference with Device-Edge Synergy,"En Li, Zhi Zhou, Xu Chen",December,2018,,CM
4243,arXiv:1806.07836,How Bad is Good enough: Noisy annotations for instrument pose estimation,"David Kgler, Anirban Mukhopadhyay",June,2018,,CM
4244,arXiv:1806.07823,Unsupervised Learning of Object Landmarks through Conditional Image Generation,"Tomas Jakab, Ankush Gupta, Hakan Bilen, Andrea Vedaldi",December,2018,,CM
4245,arXiv:1806.07822,Learning Neural Parsers with Deterministic Differentiable Imitation Learning,"Tanmay Shankar, Nicholas Rhinehart, Katharina Muelling, Kris M. Kitani",September,2018,,CM
4246,arXiv:1806.07819,Disentangling Multiple Conditional Inputs in GANs,"Gkhan Yildirim, Calvin Seward, Urs Bergmann",June,2018,,CM
4247,arXiv:1806.07812,Metric-Driven Learning of Correspondence Weighting for 2-D/3-D Image Registration,"Roman Schaffert, Jian Wang, Peter Fischer, Anja Borsdorf, Andreas Maier",October,2018,,CM
4248,arXiv:1806.07781,Histological images segmentation of mucous glands,"A. Khvostikov, A. Krylov, O. Kharlova, N. Oleynikova, I. Mikhailov, P. Malkov",June,2018,,CM
4249,arXiv:1806.07777,Generative Adversarial Networks for Image-to-Image Translation on Multi-Contrast MR Images - A Comparison of CycleGAN and UNIT,"Per Welander, Simon Karlsson, Anders Eklund",June,2018,,CM
4250,arXiv:1806.07772,"Accurate and Diverse Sampling of Sequences based on a ""Best of Many"" Sample Objective","Apratim Bhattacharyya, Bernt Schiele, Mario Fritz",October,2018,,CM
4251,arXiv:1806.07755,An empirical study on evaluation metrics of generative adversarial networks,"Qiantong Xu, Gao Huang, Yang Yuan, Chuan Guo, Yu Sun, Felix Wu, Kilian Weinberger",August,2018,,CM
4252,arXiv:1806.07753,Multimodal feature fusion for CNN-based gait recognition: an empirical comparison,"Francisco Manuel Castro, Manuel Jess Marn-Jimnez, Nicols Guil, Nicols Prez de la Blanca",June,2018,,CM
4253,arXiv:1806.07715,Method to Annotate Arrhythmias by Deep Network,"Weijia Lu, Jie Shuai, Shuyan Gu, Joel Xue",June,2018,,CM
4254,arXiv:1806.07697,Self-weighted Multiple Kernel Learning for Graph-based Clustering and Semi-supervised Classification,"Zhao Kang, Xiao Lu, Jinfeng Yi, Zenglin Xu",June,2018,,CM
4255,arXiv:1806.07688,DEFRAG: Deep Euclidean Feature Representations through Adaptation on the Grassmann Manifold,"Breton Minnehan, Andreas Savakis",June,2018,,CM
4256,arXiv:1806.07686,Dynamic voting in multi-view learning for radiomics applications,"Hongliu Cao, Simon Bernard, Laurent Heutte, Robert Sabourin",June,2018,,CM
4257,arXiv:1806.07644,Cross-Domain Deep Face Matching for Real Banking Security Systems,"Johnatan S. Oliveira, Gustavo B. Souza, Anderson R. Rocha, Flvio E. Deus, Aparecido N. Marana",June,2018,,CM
4258,arXiv:1806.07635,Dynamic Risk Assessment for Vehicles of Higher Automation Levels by Deep Learning,"Patrik Feth, Mohammed Naveed Akram, Ren Schuster, Oliver Wasenmller",June,2018,International Workshop on Artificial Intelligence Safety Engineering (WAISE) 2018,CM
4259,arXiv:1806.07592,Improving Online Multiple Object tracking with Deep Metric Learning,"Michael Thoreau, Navinda Kottege",June,2018,,CM
4260,arXiv:1806.07589,A CADe System for Gliomas in Brain MRI using Convolutional Neural Networks,"Subhasis Banerjee, Sushmita Mitra, Anmol Sharma, B. Uma Shankar",June,2018,,CM
4261,arXiv:1806.07574,Classifying Object Manipulation Actions based on Grasp-types and Motion-Constraints,"Kartik Gupta, Darius Burschka, Arnav Bhavsar",June,2018,,CM
4262,arXiv:1806.07568,Doubly Nested Network for Resource-Efficient Inference,"Jaehong Kim, Sungeun Hong, Yongseok Choi, Jiwon Kim",June,2018,,CM
4263,arXiv:1806.07554,Automatic detection of lumen and media in the IVUS images using U-Net with VGG16 Encoder,"Chirag Balakrishna, Sarshar Dadashzadeh, Sara Soltaninejad",June,2018,,CM
4264,arXiv:1806.07550,Binary Ensemble Neural Network: More Bits per Network or More Networks per Bit?,"Shilin Zhu, Xin Dong, Hao Su",December,2018,,CM
4265,arXiv:1806.07527,Fluid Annotation: A Human-Machine Collaboration Interface for Full Image Annotation,"Mykhaylo Andriluka, Jasper R. R. Uijlings, Vittorio Ferrari",December,2018,,CM
4266,arXiv:1806.07497,Fully Automatic Myocardial Segmentation of Contrast Echocardiography Sequence Using Random Forests Guided by Shape Model,"Yuanwei Li, Chin Pang Ho, Matthieu Toulemonde, Navtej Chahal, Roxy Senior, Meng-Xing Tang",June,2018,,CM
4267,arXiv:1806.07492,On the Learning of Deep Local Features for Robust Face Spoofing Detection,"Gustavo Botelho de Souza, Joo Paulo Papa, Aparecido Nilceu Marana",October,2018,"Proceedings of 31st Conference on Graphics, Patterns and Images (SIBGRAPI) 2018",CM
4268,arXiv:1806.07490,Myocardial Segmentation of Contrast Echocardiograms Using Random Forests Guided by Shape Model,"Yuanwei Li, Chin Pang Ho, Navtej Chahal, Roxy Senior, Meng-Xing Tang",June,2018,,CM
4269,arXiv:1806.07489,Towards the identification of Parkinson's Disease using only T1 MR Images,"Sara Soltaninejad, Irene Cheng, Anup Basu",June,2018,,CM
4270,arXiv:1806.07486,Standard Plane Detection in 3D Fetal Ultrasound Using an Iterative Transformation Network,"Yuanwei Li, Bishesh Khanal, Benjamin Hou, Amir Alansary, Juan J. Cerrolaza, Matthew Sinclair, Jacqueline Matthew, Chandni Gupta, Caroline Knight, Bernhard Kainz, Daniel Rueckert",October,2018,LNCS 11070 (2018) 392-400,CM
4271,arXiv:1806.07441,Wall Stress Estimation of Cerebral Aneurysm based on Zernike Convolutional Neural Networks,"Zhiyu Sun, Jia Lu, Stephen Baek",June,2018,,CM
4272,arXiv:1806.07421,RISE: Randomized Input Sampling for Explanation of Black-box Models,"Vitali Petsiuk, Abir Das, Kate Saenko",September,2018,,CM
4273,arXiv:1806.07420,Improved Image Selection for Stack-Based HDR Imaging,Peter van Beek,June,2018,,CM
4274,arXiv:1806.07416,Fast CapsNet for Lung Cancer Screening,"Aryan Mobiny, Hien Van Nguyen",June,2018,,CM
4275,arXiv:1806.07409,Built-in Vulnerabilities to Imperceptible Adversarial Perturbations,"Thomas Tanay, Jerone T. A. Andrews, Lewis D. Griffin",June,2018,,CM
4276,arXiv:1806.07383,Two Stream Self-Supervised Learning for Action Recognition,"Ahmed Taha, Moustafa Meshry, Xitong Yang, Yi-Ting Chen, Larry Davis",June,2018,,CM
4277,arXiv:1806.07382,In situ TensorView: In situ Visualization of Convolutional Neural Networks,"Xinyu Chen, Qiang Guan, Li-Ta Lo, Simon Su, James Ahrens, Trilce Estrada",June,2018,,CM
4278,arXiv:1806.07381,G2D: from GTA to Data,"Anh-Dzung Doan, Abdul Mohsi Jawaid, Thanh-Toan Do, Tat-Jun Chin",June,2018,,CM
4279,arXiv:1806.07380,Deep Sequence Learning with Auxiliary Information for Traffic Prediction,"Binbing Liao, Jingqing Zhang, Chao Wu, Douglas McIlwraith, Tong Chen, Shengwen Yang, Yike Guo, Fei Wu",June,2018,,CM
4280,arXiv:1806.07379,DeepTerramechanics: Terrain Classification and Slip Estimation for Ground Robots via Deep Learning,"Ramon Gonzalez, Karl Iagnemma",June,2018,,CM
4281,arXiv:1806.07378,Localizing and Quantifying Damage in Social Media Images,"Xukun Li, Huaiyu Zhang, Doina Caragea, Muhammad Imran",June,2018,,CM
4282,arXiv:1806.07376,Semantic Analysis of (Reflectional) Visual Symmetry: A Human-Centred Computational Model for Declarative Explainability,"Jakob Suchan, Mehul Bhatt, Srikrishna Vardarajan, Seyed Ali Amirshahi, Stella Yu",September,2018,"Advances in Cognitive Systems. (http://www.cogsys.org/journal), 2018",CM
4283,arXiv:1806.07375,Distinguishing Refracted Features using Light Field Cameras with Application to Structure from Motion,"Dorian Tsai, Donald G Dansereau, Thierry Peynot, Peter Corke",May,2018,,CM
4284,arXiv:1806.07374,Multilingual Scene Character Recognition System using Sparse Auto-Encoder for Efficient Local Features Representation in Bag of Features,"Maroua Tounsi, Ikram Moalla, Frank Lebourgeois, Adel M. Alimi",July,2018,,CM
4285,arXiv:1806.07373,Few-Shot Segmentation Propagation with Guided Networks,"Kate Rakelly, Evan Shelhamer, Trevor Darrell, Alexei A. Efros, Sergey Levine",May,2018,,CM
4286,arXiv:1806.07372,Learning Unit State Recognition Based on Multi-channel Data Fusion,"Feng Tian, Jia Yue, Xing Wan, Kuo-Min Chao, Qinghua Zheng",May,2018,,CM
4287,arXiv:1806.07371,Object-Oriented Dynamics Predictor,"Guangxiang Zhu, Zhiao Huang, Chongjie Zhang",October,2018,,CM
4288,arXiv:1806.07370,Constructing Fast Network through Deconstruction of Convolution,"Yunho Jeon, Junmo Kim",October,2018,,CM
4289,arXiv:1806.07286,Drowsy Driver Detection by EEG Analysis Using Fast Fourier Transform,"Mejdi Ben Dkhil, Ali Wali, Adel M. Alimi",June,2018,,CM
4290,arXiv:1806.07272,Unsupervised Deep Multi-focus Image Fusion,"Xiang Yan, Syed Zulqarnain Gilani, Hanlin Qin, Ajmal Mian",June,2018,,CM
4291,arXiv:1806.07247,Tensor-Tensor Product Toolbox,Canyi Lu,June,2018,,CM
4292,arXiv:1806.07243,Learning Conditioned Graph Structures for Interpretable Visual Question Answering,"Will Norcliffe-Brown, Efstathios Vafeias, Sarah Parisot",November,2018,,CM
4293,arXiv:1806.07237,Magnetic Resonance Spectroscopy Quantification using Deep Learning,"Nima Hatami, Michal Sdika, Hlne Ratiney",June,2018,,CM
4294,arXiv:1806.07227,A Graph Transduction Game for Multi-target Tracking,"Tewodros Mulugeta Dagnew, Dalia Coppi, Marcello Pelillo, Rita Cucchiara",June,2018,,CM
4295,arXiv:1806.07226,DFNet: Semantic Segmentation on Panoramic Images with Dynamic Loss Weights and Residual Fusion Block,"Wei Jiang, Yan Wu",June,2018,,CM
4296,arXiv:1806.07202,An optimized system to solve text-based CAPTCHA,"Ye Wang, Mi Lu",June,2018,,CM
4297,arXiv:1806.07201,Task Driven Generative Modeling for Unsupervised Domain Adaptation: Application to X-ray Image Segmentation,"Yue Zhang, Shun Miao, Tommaso Mansi, Rui Liao",June,2018,,CM
4298,arXiv:1806.07185,Mixed batches and symmetric discriminators for GAN training,"Thomas Lucas, Corentin Tallec, Jakob Verbeek, Yann Ollivier",June,2018,,CM
4299,arXiv:1806.07155,Semi-supervised Hashing for Semi-Paired Cross-View Retrieval,"Jun Yu, Xiao-Jun Wu, Josef Kittler",June,2018,,CM
4300,arXiv:1806.07146,Automatic segmentation of prostate zones,"Germonda Mooij, Ines Bagulho, Henkjan Huisman",June,2018,,CM
4301,arXiv:1806.07131,Feature learning based on visual similarity triplets in medical image analysis: A case study of emphysema in chest CT scans,"Silas Nyboe rting, Jens Petersen, Veronika Cheplygina, Laura H. Thomsen, Mathilde M W Wille, Marleen de Bruijne",June,2018,,CM
4302,arXiv:1806.07124,FineTag: Multi-attribute Classification at Fine-grained Level in Images,"Roshanak Zakizadeh, Michele Sasdelli, Yu Qian, Eduard Vazquez",October,2018,,CM
4303,arXiv:1806.07119,Infrared and Visible Image Fusion with ResNet and zero-phase component analysis,"Hui Li, Xiao-Jun Wu, Tariq S. Durrani",December,2018,,CM
4304,arXiv:1806.07110,Modality Distillation with Multiple Stream Networks for Action Recognition,"Nuno Garcia, Pietro Morerio, Vittorio Murino",October,2018,,CM
4305,arXiv:1806.07109,Diffeomorphic brain shape modelling using Gauss-Newton optimisation,"Yal Balbastre, Mikael Brudfors, Kevin Bronik, John Ashburner",June,2018,"MICCAI 2018. Lecture Notes in Computer Science, vol 11070",CM
4306,arXiv:1806.07072,A New COLD Feature based Handwriting Analysis for Ethnicity/Nationality Identification,"Sauradip Nag, Palaiahnakote Shivakumara, Wu Yirui, Umapada Pal, Tong Lu",June,2018,,CM
4307,arXiv:1806.07064,Cancer Metastasis Detection With Neural Conditional Random Field,"Yi Li, Wei Ping",June,2018,,CM
4308,arXiv:1806.07049,MoE-SPNet: A Mixture-of-Experts Scene Parsing Network,"Huan Fu, Mingming Gong, Chaohui Wang, Dacheng Tao",June,2018,,CM
4309,arXiv:1806.07026,Deep neural network based sparse measurement matrix for image compressed sensing,"Wenxue Cui, Feng Jiang, Xinwei Gao, Wen Tao, Debin Zhao",June,2018,,CM
4310,arXiv:1806.07011,VirtualHome: Simulating Household Activities via Programs,"Xavier Puig, Kevin Ra, Marko Boben, Jiaman Li, Tingwu Wang, Sanja Fidler, Antonio Torralba",June,2018,,CM
4311,arXiv:1806.06987,Fast Multiple Landmark Localisation Using a Patch-based Iterative Network,"Yuanwei Li, Amir Alansary, Juan J. Cerrolaza, Bishesh Khanal, Matthew Sinclair, Jacqueline Matthew, Chandni Gupta, Caroline Knight, Bernhard Kainz, Daniel Rueckert",October,2018,LNCS 11070 (2018) 563-571,CM
4312,arXiv:1806.06986,Soft Sampling for Robust Object Detection,"Zhe Wu, Navaneeth Bodla, Bharat Singh, Mahyar Najibi, Rama Chellappa, Larry S. Davis",June,2018,,CM
4313,arXiv:1806.06985,Classification of remote sensing images using attribute profiles and feature profiles from different trees: a comparative study,"Minh-Tan Pham, Erchan Aptoula, Sbastien Lefvre",June,2018,,CM
4314,arXiv:1806.06984,Repetition Estimation,"Tom F. H. Runia, Cees G. M. Snoek, Arnold W. M. Smeulders",June,2018,,CM
4315,arXiv:1806.06970,Deconvolving convolution neural network for cell detection,"Shan E Ahmed Raza, Khalid AbdulJabbar, Mariam Jamal-Hanjani, Selvaraju Veeriah, John Le Quesne, Charles Swanton, Yinyin Yuan",June,2018,,CM
